Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Andorra,General government final consumption expenditure,85538704.12,91079030.93,97355207.65,104796109.6,115234246.3,122359141.2,136543248.5,142975220.3,150407756.1,156805817.6,168354803.7,179696907.7,184122063.8,192973168.3,193338056.1,201388296.2,205267412,223827765.6,232921163.4,252125831.7,268496042.7,286719932.7,304515825.3,310505555,307797231.4,313647830,326203803.6,346285928.7,354294006.8,366870464.6,368717628.9,387322117.5,413594461.4,467208061.2,516850288.5,562283603.2,589545315.9,600930442.3,583310510.1,612241856.4,580290002.5,550268092.5,518868932.5,514661261.4
Andorra,Gross capital formation,243603324.5,234368819.7,265530703.1,300734547.9,352466383.5,335046040.9,326684313.6,311689969,289936038.8,282762896.2,298925383.5,278131976.4,280063554.4,274234645.1,264582060.5,273660057.5,294900356.9,331772404,381615521.8,420981402,439527103.9,436959475.9,407946580,360079424.3,371889233.5,397453307.1,410603775.9,455970090,498088217.2,553912816,585818792.2,621200499.5,669273210.4,775464508.6,866037262.2,974950692.7,1063152460,1065319240,919706348.7,734245369.6,666225738.8,590051578.8,533931325.2,501238908.9
Andorra,Gross fixed capital formation (including Acquisitions less disposals of valuables),233873391.1,223800882.5,253439999.2,289374965.5,323439426.6,307165974.7,299267524.1,295439411.4,283848256.1,270423135.3,282693942.5,280818184.4,281446230.6,278600857.7,259895337.9,273089738.8,289462941.4,323398777.1,367634045.9,407481835.4,427040910.4,425421715,395258538.6,359624233.7,365572364.9,391287389.2,405509274.8,451452330.6,489804484,541922075.4,576228511,613216853.9,662386664.9,770760791.3,859135060.8,970922662,1054892103,1055492570,907768472.4,727115454.4,651668433.5,576815465.9,522452112,489691553.5
Andorra,Changes in inventories,9729932.478,10567936.26,12090702.79,11359581.37,29026954.67,27880064.05,27416787.39,16250556.18,6087782.013,12339759.84,16231439.63,-2686208.126,-1382675.019,-4366212.549,4686720.562,570318.3697,5437416.316,8373626.024,13981474.65,13499563.84,12486192.16,11537758.24,12688038.73,455188.7695,6316867.796,6165917.104,5094500.383,4517758.642,8283732.134,11990739.24,9590279.909,7983645.925,6886544.408,4703716.277,6902198.661,4028029.399,8260353.609,9826669.852,11937874.63,7129912.561,14557305.19,13236111.43,11479211.97,11547355.63
Andorra,Exports of goods and services,105405030.4,118333398.8,131179846.8,141210460.1,147612506.8,139308379.8,146132600.3,158471880,168406483.1,166347534.4,177299908.9,201754381.8,212970831.7,243527702.6,276822242.7,277420553.6,249825765.7,256837509.8,263494401,265032354,260515271.6,267758261.4,277565078,300519069.1,352893479.5,389689729.6,429872984.6,522298206,547972798.1,575097310.8,630707578.3,651337174.9,658737527.2,709241316.5,758388818.1,801242790.9,844918675.7,873991708.5,786733232.7,677696345.8,721968545.3,775467374.7,802095558,834355675.8
Andorra,Imports of goods and services,118137775.8,116316144.1,135178249.9,155643156.7,205806216.1,186793194.3,202208141,188960351,166830227.7,170349097.1,212773079.2,234970046.7,243561798.5,262350092,261162876.4,264103068.6,233814313.4,267578901.2,293544057.5,329449446.5,327168145.3,332661583.2,336986765.6,324254063.7,368082562.4,406864564.7,431576305.7,517933055.4,558390753.9,617440644.8,696949404.3,706266932,709207866,771024422.5,874491931.1,963634512.3,1045866715,1077668634,945995843.1,712080036.3,758887883.2,782060381.9,760769892.2,744242451.9
Andorra,Gross Domestic Product (GDP),864769522.4,904976752.8,978730057.7,1054958108,1114233944,1120275358,1157286920,1190137369,1207549118,1208050813,1234733371,1233097738,1248467829,1270567154,1293242808,1323264610,1366314666,1442105815,1515571360,1588728449,1648804524,1690783095,1706494114,1688891767,1729141356,1776822326,1859439979,2028047935,2092839764,2178626965,2204025116,2337707753,2487948610,2787097554,3012002511,3248134607,3397071667,3399722721,3107541846,2988896333,2829050839,2693180721,2645780462,2644100013
Andorra,"Agriculture, hunting, forestry, fishing (ISIC A-B)",3243973.547,3394772.472,3671447.154,3957492.686,4179907.468,4202301.503,4341052.857,4464542.402,4530469.258,4532123.76,4630165.044,4624977.83,4684746.521,4770112.611,4850513.641,4951102.703,5129880.578,5423594.299,5704491.456,5929724.33,6094296.79,6457648.734,6472082.517,6382492.398,6181022.212,6246046.472,8246594.18,7420825.236,7767590.215,5560324.52,11154295.24,10563519.96,9961130.533,9614505.371,10404117.62,12448390.79,13781470.44,14041371.73,12450359.1,12148386.85,11505896.34,10896658.99,10739731.41,10728226.02
Andorra,"Mining, Manufacturing, Utilities (ISIC C-E)",46052408.68,48193525.67,52121389.99,56181265.83,59337522.1,59658321.36,61629517.38,63381003.66,64309822.67,64331219.15,65748459.03,65667818.05,66498352.28,67674113.18,68839383.84,70443043.68,72797963.55,76881641.34,80715773.54,84307054.41,87807798.8,90476738.51,91245846.16,89486915.93,90098964.8,96310671.23,101884770.6,108013697.2,105823721.2,103940575.2,101733114.6,108856854.9,114193768.2,127097018.8,136005786.4,144829130,150385662.3,150086630.9,137772175.9,132259370.5,125168282.1,119244101.9,117093829.3,117025260.3
Andorra,Manufacturing (ISIC D),30017716,31413327.38,33973494.87,36619687.85,38677251.89,38886482.71,40171107.97,41312195.11,41917451.75,41933721.37,42856865.46,42802054.55,43341171.25,44109500.59,44884763.19,45913344.24,47437016.64,50095781.23,52621960.26,55066803.91,57125191.61,58887612.54,59442057.74,58495690.93,59415391.74,61431745.34,66455388.14,70685786.26,70422010.59,71871880.94,77597730.13,79985654.15,84679834.23,92481920.15,99570160.74,108503705.9,113568646.9,113420043.6,103789641.7,99821335.09,94450899.93,89936738.66,88349408.66,88289045.75
Andorra,Construction (ISIC F),103032148.3,107823325.1,116611418.8,125692730.7,132751590.8,133473459.3,137889423.7,141804332.7,143867848.7,143909857.9,147121873.8,146955648.9,148758653.2,151317518.6,153963332.7,157849795.5,162990718,171665195.1,180052826.7,188805353.4,198628518.8,201731687.3,200967071.5,198651423.7,205825812.6,228510903.3,211110472.5,223153046.1,244661072,274701895.5,244199962.8,269167496,295844159.2,309307595.5,342942125.3,379818932.5,402493554.8,386690715.7,361675218,347320330.5,326596617,312439213.6,306609492.2,306135076.1
Andorra,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",339829008,355629188.4,384612735.3,414569508.5,437862044,440231764.7,454779142,467693810.1,474541266.7,474722685.4,485185892.1,484586704.8,490644655.1,499332744,508115995.7,519855488.4,537179900.2,566846472.1,595637924.6,623424575.5,647397071.4,667296034.5,669991422.3,663278310,673271977,699809243.8,752644319.9,775408973.7,823146281.3,811663363.9,622159161.3,684015927.7,713572698.2,774713199.3,817928632.5,820138785.3,829303561.8,821834542.8,764822134.7,729267664.9,690143269.8,658984549.6,646123696.6,645904415.3
Andorra,"Transport, storage and communication (ISIC I)",34580702.15,36188583.45,39137738.77,42185734.42,44556289.32,44798338.08,46278464.74,47590811.59,48286211.96,48309106.05,49377908.73,49310494.05,49916474.8,50801617.66,51731040.45,52927911.91,54626616.38,57608545.79,60607051.47,63690652.2,65923732.29,67455571.83,67884574.35,67893194.08,70179939.9,70097604.19,73378310.56,79500647.89,88523763.86,92635769.16,113754007.8,127233993.7,143561248.6,178222168.3,148874942.3,156630851.1,161005578.2,166394909.5,149742972.5,143991103.6,137025987.2,129988716.4,127770502.2,127792327.1
Andorra,Other Activities (ISIC J-P),254693188.7,266536063.2,288256698,310703823.1,328164321,329950022.3,340853389.2,350512234.4,355623706,355809993.7,363696040.9,363195151.4,367604667.2,374095554.3,381108067.8,389918906,402326862.2,423941283.9,446136352.7,470249587.4,485617516.8,496154128.8,497504249,500489036.4,525840327.3,510314769,535598483.4,571876000.2,670484686.8,747096613.6,1011187686,1163946832,1207962548,1236007629,1340874128,1455740437,1587558887,1658785381,1453735840,1417791310,1348589267,1273744231,1255861689,1255339977
Andorra,Total Value Added,760290194.8,795641267.3,860483936.8,927499207.5,979611846.8,984927267.2,1017478496,1046349446,1061635903,1062085300,1085578505,1084190950,1097575299,1116925197,1137028338,1163600788,1201600579,1267060836,1331834612,1397862674,1450964507,1487844878,1492292767,1485399865,1530875654,1564931572,1635922030,1717762875,1893341782,1992297558,2100919978,2364309827,2481476989,2621719105,2791725692,2969606526,3152768739,3214018085,2887642476,2792324262,2648789347,2513412184,2472715569,2471458617
Angola,Final consumption expenditure,9945885433,10529397186,10557210222,11440253866,11853235120,11108157237,10512907320,10721784142,10245920118,10435729062,9661877335,9951053515,10488693820,11004607515,12043332415,12133341606,13309684367,13552496497,14064918594,13900151502,13828941017,13039788704,12191127434,8403236526,9788024059,11631817901,8441123248,14576662849,12590072504,17007713214,14032873722,16070374686,17051912477,18770553955,19277801563,19312823880,18812315526,25866512455,32292440239,40380566507,41753505768,43381892493,45637750902,50452025828
Angola,Household consumption expenditure (including Non-profit institutions serving households),3464823520,3674153030,3679143373,3979309173,4088059574,3906989320,3698857043,3712691371,3530439130,3449592293,3756536337,3731771683,3427499611,3870148337,3301632557,4201827541,4584386863,4446787507,4435766199,4840262503,4705048711,2311138258,1709666867,2972015302,2985789036,3043203736,4802829594,3376732503,6825650308,4175438874,4663101508,8315242609,8010904729,9837391008,10339097949,10163333284,9858433285,13959541532,16304744509,22777728080,23552170834,24470705497,25743182183,30024566958
Angola,General government final consumption expenditure,6394938050,6764362181,6786715295,7361583593,7660528749,7106793872,6724793332,6915158311,6624865065,6886722716,5840693433,6146020653,6959347838,7040944428,8593899789,7825229790,8607500927,8974993734,9484773476,8939422001,8998667336,10507105907,10252377167,5360626699,6696835752,8438775849,3655852884,10990887721,5774165574,12599834629,9237280935,7748231248,8994146833,8931187805,8948157062,9149490596,8951861599,11923879650,15954150972,17677199277,18278224052,18991074790,19978610679,20596588034
Angola,Gross capital formation,2099789044,2223994916,2235646548,2419666176,2493960516,2340687548,2225614667,2299666069,2153905910,2139763609,2052421375,2083558944,2363797364,2044637064,2161403020,1712752903,1770058056,2031348785,1531661371,1422864888,1532806073,3446430804,5569461661,4343747959,4279169737,5344796991,7970926016,6172562303,8530912661,7205195758,3275849039,3008212173,3231120695,3363596643,2690915090,2873796491,4775462237,7076181964,9079285472,9949715504,10288232113,10689349654,11244483994,10926801868
Angola,Gross fixed capital formation (including Acquisitions less disposals of valuables),2100148658,2224375802,2236029430,2420080573,2494387637,2341088419,2225995830,2300059915,2154274792,2140130069,2052772877,2083915779,2364202193,2044987233,2161773186,2208146081,1898456339,2104110541,1718453983,1421617630,1533068585,3447021047,5570415498,4344491878,4279902596,5345712352,7972291133,6173619428,8532373683,7206429734,3276410068,3008727365,3070532171,3196423990,2557139192,2731024657,4538962980,6749437952,8646030016,9501986988,9825054545,10208231673,10739059720,10435656974
Angola,Changes in inventories,,,,,,,,,,,,,,,,-493398971.4,-127655079.1,-72165091.27,-185889486.8,1485819.395,,,,,,,,,,,,,160588301.5,167172421.9,133775589.9,142771834.2,236501827.5,326829226.6,433316635.9,447888534.8,463342287.7,481289528.9,505607066,491322521.9
Angola,Exports of goods and services,6584881984,6994010565,7007154521,7568627514,7806191018,7356552875,7097797203,7089473541,6669692503,6719832340,6592473464,7116589777,6198538705,6481615752,7291520670,6861394047,4543014939,5788258316,7325765674,7197646688,7480685466,7065134853,9474217407,7518924470,10997075905,12302218515,16033740685,14005686190,11490040035,18218190978,19491050820,16908486587,19255384525,18465913759,20571027928,28223450317,31158689150,38294028966,43463722876,30381142290,31414101128,32639251072,34336492128,34665618399
Angola,Imports of goods and services,5719350872,6063458803,6091417631,6603964158,6822322765,6326287329,6097042677,6246673269,5927945444,5920567674,5185459891,6082789067,6183842187,6019561842,6149605611,5572444547,5210969872,5868639558,5954338977,5886244870,6337810994,6294354972,9710271350,7650308418,10669611695,12646263354,13459352583,14157460331,14827593408,19584282452,13673504097,16823879441,15991097409,16742678987,15855317001,17599401871,15223482618,22530754275,29154796032,23732003970,24538892105,25495908897,26821696160,28699214891
Angola,Gross Domestic Product (GDP),13266846076,14063710623,14087426834,15230548001,15709615381,14917494067,14134859246,14239210554,13485035177,13527724356,13897329903,13285847218,13285847218,13843852991,14674484470,15188091352,15670490394,16767483642,17701914608,17770505014,17691490075,17866876307,16823757910,12788845822,12960134950,14904155192,17884986231,18868660474,18868660474,19479967274,20066718727,20696813695,23704060725,24486294728,27228759738,32810655484,38913437404,47937306951,54560112753,55864099448,57791410879,60029863366,63151416261,66346877923
Angola,"Agriculture, hunting, forestry, fishing (ISIC A-B)",1833015347,1943118193,1945421741,2102827600,2172340984,2061843081,1952968385,1961464024,1859816745,1885137777,1916355791,1832365398,1802508699,1920807289,2150347288,1983482944,1954707026,2013038506,1956620695,2030474161,2023811756,1989897706,1448645530,773576712.8,850160807.4,1036346024,1188688890,1309935157,1378051785,1395966458,1525791338,1650524925,1783920007,1828518007,2024169434,2343988205,2573038690,3259587086,3315371907,4235276924,4484667441,4904121405,5158536335,5281475901
Angola,"Mining, Manufacturing, Utilities (ISIC C-E)",5218311374,5530963916,5538781954,5986691898,6174452041,5879203696,5555015591,5590832504,5293792940,5314531905,5552063401,5147379010,5192279540,5429916287,5786640617,6572243346,6533605351,8170655214,9659547517,9843627447,9864517566,9137057395,9081624087,7464997141,8369216465,9189220196,10205245289,11034478242,12153693625,12937125667,13452644086,12559341611,14564789634,16146192179,18280278326,21646610601,25028007181,30195122081,33685334906,32360854619,31775395430,30672592218,32263808903,34211672507
Angola,Manufacturing (ISIC D),1109305721,1176808458,1179201848,1274463445,1311663288,1245895007,1187149067,1193973530,1126523074,1117055071,1162412227,1146949869,1104983696,1134877800,1141053423,1351449764,1290681636,963225513.4,1070628259,879020806.6,733570891.6,719179519.5,558802486.6,526391942.4,579557528.6,513487970.3,526838657.6,575834652.7,604050550.7,646938139.8,704515634.2,758823280.8,824801639.4,844596878.8,934124147.9,1080781639,1563891032,2073250190,2301929862,2423241566,2681559117,3030706101,3184363297,3244685272
Angola,Construction (ISIC F),732242554.1,776208161,777960908.7,841313613.8,866605613.5,822676533.2,780054260.8,788585867.7,745891110,741201939.1,765333161.9,735732473.8,748723213.3,760977061.6,765794004.9,857618151.6,671041931.3,804561637,602033325.5,510958831.6,503790931.6,463614218.8,471762821.3,383537352.6,429328908.5,481539328,539254487.8,573370829.3,648819819.4,690673058.9,665095008.3,707940169.4,771853214.5,797324370.6,884232727,1025709963,1333422952,1828122802,2296122157,2842140160,3298303655,3694759659,3886436960,3813298288
Angola,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",2344609399,2486144493,2490766702,2692222275,2774365400,2635654161,2502278070,2519775004,2380768172,2378104868,2460904864,2375013760,2346513062,2415640332,2524375941,2786873745,2469520196,2464861621,2405155801,2631049159,2598819425,2807496454,2593696468,1859337383,1651122095,1801143121,1992466627,2130412959,2138563541,2070107068,2056966032,2200996071,2410076461,2465508220,2726852091,3168602130,4375839542,5329772477,6763481580,6665411062,7247301447,7933620738,8345197715,8817080960
Angola,"Transport, storage and communication (ISIC I)",764434326.9,810869743.3,812717704.7,878221285.2,903526352.1,858883005.4,817585918.2,823902940.8,775605272.1,768052706.1,804408135.3,786164967.9,770051497,772323547.1,778880103.1,963111419.2,966299570.2,847082046.7,793849586.9,728154355.2,782352921.4,845287671.9,780846026.5,559637018.2,497325372.2,542097325.3,599301204.6,643078312.9,642174117.7,621472094.1,627542478.7,650558918.1,723027306.6,751948398.8,850453639.1,956760344,1321286035,1609326365,2042235250,2012622828,2188324801,2395559112,2519830173,2662318873
